sentence_id	sentence	sentence_domain	source
cda06bb0c244a9b9341e69e013ddb849ff94bfb5efed56da38b64b614a74d3d7	꽉 눌러!		Self Citation
cda09a3d7e9c3530d9c708847204e4ebbbf978e898117f6802e269ce8d0cc45c	경찰이다!		Self Citation
cdb28789d182835ee961b55ec0680a9a60d4bd314eecb7fe78fdac3d5f22d11f	하나도 안 웃겨.		Self Citation
cdd38fabfa4f10d143e5dac175d9f9313d488dca49ebfc486d7c936f5abaeefc	네가 그리웠어.		Self Citation
cdf48a0ca05d8b7be38be030aad02405a30462369a4f0f57abf727b6424f5eb9	거짓말쟁이!		Self Citation
cdf885c66146ba8858503aa6ff209ef28ef8b9c6c4071db6fc6420b0e431a274	숨 쉬어요?		Self Citation
ce02b98cd28fe23e3435335041ba3fb19da5356190783d22c6fdbf0a522b730d	설마!		Self Citation
ce0e3dbb76917abb7d8bb5bf4f9ff4f06462973a099ebda1c0285fc67729eb6e	시간이 없어.		Self Citation
ce236dd1db9373aa3f7eb95122316da9c707c7f67f6642876fce22cebe8b5a20	여기서 뭐 해요?		Self Citation
ce280cb2ffce3fd4a4e7c3f0f1e9b87b4b563fe8b3a6fc553f046c22f17298d6	진짜!		Self Citation
ce2834789dbd42aabb046cd448120ac655a22a25ce1c6ebcc11d3792889d2bbb	약속했었잖아.		Self Citation
ce3fb83d4bd1c4c85a0c57e45262e019d372ba57f4908d68dbc025334f068b40	넌 아무데도 못가.		Self Citation
ce4bdb829b33888cee36a0bde84491c0466c8e4421dcc9a5d38c10c550bbcae1	도와주십시오.		Self Citation
ce534ebbb97465948f25b101c5e9c5f36314c9e89b9d47600195a4956cb390be	한잔하러 가자.		Self Citation
ce84cec2e72057a11d416f0e6fe25e5e17327c94e4c01afe15b63d8c239d07b0	피곤하시겠어요.		Self Citation
ce9203c8ff3998797726dc2d7e0b513dce4bd22431e5725ea20b16b0e832d3db	던져!		Self Citation
cef40e00cb55813d354f9316ce053b4ba297bb58d1942260915fcbe18a4fb480	그건 달라.		Self Citation
cf2ba91fcb76bee2a99c0532ff368642776fa7fbae7ce8bc0563e44c30bf1a32	당연하죠!		Self Citation
cf5264a07eceda0b870c51c98999e51a0cb1b65ae0195e465bc62fc46dfa6991	안녕, 자기야!		Self Citation
cf67c63062b0ab3be0301f0510cddeb052799435f677aa651fa6b74d9cec52a7	지금은 상황이 달라요.		Self Citation
cf9e355d0f9b0c9ad7d60f1bf60509c7d4efc7ed4b12b424e78428b9326ccd3c	정말 대단해.		Self Citation
cfc4c179871d8316610889273dcb430625402b7ab06a6796e8ff2b692d241019	비행기 시간 맞춰서 가야지.		Self Citation
cfdb6ae2bf1df343768b6399fd115e70d87eff3a75fd3c33485d4025e586558d	이게 누구야!		Self Citation
cffe498c7cefd0d63038e6c377e05cc1c61a26f0677c547c7152cacb04174d14	찾았어요.		Self Citation
d00470ce5cdea1d41e2ff67bb10955a683fa2c49d813b45826cbcaa3dc53cd5d	기다리세요.		Self Citation
d007531fe3678fe920d5da8d6a5f4a228a110eadd2be6ea0dbbacdbf08a22f94	여기 앉아.		Self Citation
d00eb39dfd3b6958e4387911c0dcd3790eb0989bb5776227376baaddf91db129	컴퓨터가 다운되고 있다.		Self Citation
d02159d86b116b3ca96ca64d9a0413a8e93676bb83229aa4207ed0f368137f94	기분이 어때?		Self Citation
d0248d9789865845e00404af31aebe6638fb8d127f7b0afdf8f2bc1e3ea305a5	잘 지내요?		Self Citation
d0285b2dc81b6f7d2563453b99fc26fed840b7ae7e3a56800f1dfe47273241be	좋은 거야 나쁜 거야?		Self Citation
d044545e64b8021592dd02cd03d2bc4dc444344b640abf658b39facaed382357	제길!		Self Citation
d05c30b25d76375adff3a8726dc317a14de69911e21d893128853fa252aa0917	조용히 해.		Self Citation
d0a1ddd64f26cbed2ed38dd767089fcce8338af5471634f6f43fe87ca7ab998b	이해가 안 돼.		Self Citation
d0aaab1a233d76143df84be224b3ddc31c1f11f2f09ad6a3fb8ae1537401d752	들어보세요.		Self Citation
d0b53a32240afec6b364af0a1bb7e4595aa6532845997c83be3f9ba557d1f77d	죽으면 안 돼.		Self Citation
d0b7d60b3b7b442b7a545f9bda33cc8b359224f91f5fe8f407ddea634e29a2dc	드디어 나타나셨네.		Self Citation
d0cf6fc426d7d6ee3fdd3bf8b90d46426dfbb99ad7f83b7ec64e863fe5f51ea6	그럼.		Self Citation
d0d1e02a58a12b75e2b9c8b1b897af8dfc520b9782c7c1ad0af0cbf9f94381bb	염병할!		Self Citation
d0ece11d77d3411601430295908ece9cff1c0284c61e3905d4d269f5822f00d3	배고파요.		Self Citation
d0f08729c2e711b095237b269daa4f7d0d1056df6c0166c30ba074db58d054d1	이상한데?		Self Citation
d10da1d10bb8c20a8efbf3af21270de0340619d42eba4159e34ea1092b570352	돈을 위해 날 돕는 거야?		Self Citation
d125fc355f39a1d8f0aa7b7be9cc90930690be8d93f4cb2beaa50695d95b2929	혼란스러워 보이네.		Self Citation
d13f92f44a3b4f8736ed6e67adcc069b79e2926804f0cf2f9efda94c6625be96	그래, 나도 알아.		Self Citation
d15fa1194c71beeab4ada53eb60c136a438ea4758cafcc3b7cee9b4b41f7830e	바로 돌아올게요.		Self Citation
d171c71148c4eac5f2b24312c1b26240352c78e597f6cd730590d89205f05d1f	숨어!		Self Citation
d17aee225a55b62a6fa0a24561411b3236136a6bf4b8f48624ec4dbded0cfe4b	준비됐어요.		Self Citation
d1b6430de7eb3122a7f6cd72c27bfd2239b1aef497f8b5e515bd9807a8625bba	끔찍해요.		Self Citation
d1b87526eb5cc40ccde2fed2cc082bdc7a45ae2971df455d9fc04d1a0346f4a0	아닐 수도 있죠.		Self Citation
d1c3291a6dce01f6198c208ef06f27858c89236034b7b2b5505aba91bb633e38	오지 마!		Self Citation
d1fcf825edbdeb859db868628a4d1e9d4ea69326add18889a7fe2b4b85a0f3fc	됐거든.		Self Citation
d2044b6c783f7f837ce978a23b9021c84f7de11b7da7f559a14ae54f8151dce5	아니에요.		Self Citation
d2093ded25be1eac83f10a7046afccc0018e6629cd503d02f053c70a0b88608b	멋지네.		Self Citation
d20c5a50b6120351121f29f50f34a38c9aecb4022450942a122050b3b6598f4e	정숙하세요!		Self Citation
d21d650ccb5eba0ae646882378b7c8e549aacb4b9c2c5c4bfe8d68bfc80a226c	좋은 질문이야.		Self Citation
d25158d1a8606b02bd0a573ea7f3e54c948b114330d35daf49de9c4ac89bd1e9	네, 알겠습니다.		Self Citation
d258d2542574ab7871f332bfa12811efa911b6bcb7248138c3aa5866f20eee9a	진실을 말해요.		Self Citation
d261a9c42216e3e418b38c004c7579140d861a11b83a904e951c4530bc71ae07	차이가 없습니다.		Self Citation
d276b5f6627d969d2cf78a1061a2eb461165ef14d10e8e5f5030eefcd458fbf4	조금만 참아요.		Self Citation
d27ec20eb04252f5c9a84a4a3156a9b2ae113523f30c1c8dec0aebbc52b0b2a9	집에 가고 싶어요.		Self Citation
d284c3bc7de7c357bb49cbc4e1786c23532c278a2d6e6ebc6221c1bfcdf1d465	뭐가 보여?		Self Citation
d2a191257e647e347be8538edc1cd0718ee4bf1a91ee910dbc6ee33a2f84409e	정말 죄송합니다.		Self Citation
d2b0d369ddbf2a73c5cb45196547621bef81edeae191660e598e428dd623f3c7	믿을 수가 없어!		Self Citation
d2f20388be8b2406b2369f6eacdc31ba02b83bd1f05745811b7316fac7aa9e6d	우린 살인자가 아니야.		Self Citation
d2f20d3220e420ae8980f41ec51de1d7b625d749ca36873635402936bbc4b406	다 잘될 거야.		Self Citation
d3205d6880bcd9c027b95ed70c8238e8f3920189f9084cc1df282f64b8e3addc	집중해!		Self Citation
d3350434fe7cbae851e5b6a448d9fd0c1f69457542f7aa703c54d8b5470c0cc9	철수씨 여기서 철수 안 하고 뭐 해요?		self
d34ba95a16aaa723ce87db87ef7dd0fcc6b1447da1052de0f49e630f5af5c4de	맞는 말이야?		Self Citation
d36af0ecade8ad3e78260b96bb545124991776bcf2371b759d874978fb7b0585	취했어?		Self Citation
d382baee826715d06a114650de474f170449dc84f2a556a22ae5fe5b87451733	글씨가 엉망이네요.		Self Citation
d3aee6484180c1bdeb106c22cf7f6ce8166450701fc7c7b8f1fcd2a9dfe4be27	따라와요.		Self Citation
d3b2579563c5b7197b4df615b6dd2174e0b6ca4eb18b01be15d165f723646093	개자식!		Self Citation
d3bacb8af6a9f60a4b7ea5caee359909c802116ad2dee69122cda4a093662e6d	싫습니다.		Self Citation
d3c0ceb3bc7fb3469184ec6e7ea924bbd3fc5b68e914a75c801748e0569b44a6	들어가세요.		Self Citation
d40ff1df6dfe0511f05feb329a15441776109e1e77c1240568e2694faba0f34f	자네 그 어머니께서 잘 계신다고 하셨지?		Self Citation
d419cb37311fc74e7083961f936dd78bd47b7de0b733844cc620030867f38d5b	잠시만요.		Self Citation
d42b466dfc8b08df281b8393e3655b25b152fb2acd0cf9ef3c736993d81d59a0	난 몰라.		Self Citation
d4393c90dfc97f262d6881f02ed6f2f720e8ec931cbab3aab197f1c6eaa80e80	유감스럽네요.		Self Citation
d457ee2dd7720a38e28e31bdf81a5bbedb79306a1e97354506daffbd235c16b6	취했어요?		Self Citation
d4618cdfd6319d4baf280fd98e59f75d4a1d1dcdb09d101e8ccdb5bd98191f6d	어떡해?		Self Citation
d4b280fc0a248dcba99217dfb4e0ed97948085877bc993082dd21ad115e8dbbb	저도요.		Self Citation
d4ded4ca4eebc4269bc8379edf861108dba1de3cbfca58b947bafd82bdfc8432	어째서요?		Self Citation
d4f9e1310d63941a911e2a793f22a318e6797ef178cdb011553a2579147c1abe	유감이야.		Self Citation
d50739b2195ef62fe702198b494a57eb228e2d0879f49b7ceeced227da284fcc	의자에 앉으세요.		Self Citation
d50a0069afc19a20087d08147c99853f1d00f37a04da8591280f69a36c682b11	준비되셨어요?		Self Citation
d50a5be3f99a50e3a21cb2073064c097333eff462b5551df50f09b713ccd8487	금방 돌아올게요.		Self Citation
d51669e9e08a22db5c24d21face0519311a2af0687bcc20afcb420334b652f14	아파!		Self Citation
d5190170e27167a2ce04e68119d2cbb04339f4c38f4318d306337b9da8cdeac6	그게 나랑 무슨 상관인데?		Self Citation
d51a5e9e6d1f49d57d25758842aae6108de02a4a8416201c7990da0da070fb2a	규칙이 있습니다.		Self Citation
d523360d1a4cc88ef18da3ffcbcefa820f49a742cb93051c295480ec98d23a68	몇 주 전에 불법침입자와 소동이 있었어요.		Self Citation
d52ebdbf965da0aecd2cc780b65dbf7e3fa2497b8f068875f11e4531c5955b96	식은 죽 먹기야.		Self Citation
d5591530fc1f44cb0c61eda748b0631a267816eb01f236530f919ad1f028d860	가만 안 둬!		Self Citation
d57277b652ba8153a852014e8e61104608ea80a53b059c49d688a3cc6b7c2517	안 돼요?		Self Citation
d575cc108a8ec4317fba065dcd9f618a6bd539848494acd7c16b53cad387c75b	우연일 리가 없어.		Self Citation
d57db96c6e813ea82a8100058b19bc6a1613a32e9fae4f8ea371c5d030c01a8a	정말이야!		Self Citation
d57f0681dcb185a0f0929841e124eeb48d7ad9f3649b5b6496fdf7602751545f	장난해?		Self Citation
d59385054256f4c538b4939496031541dfc3e79f3745e00e5d72ab2f1243c99b	명심해.		Self Citation
d59644d756ec556278011fe8099926c1878f41a38c59a78abec30488f6dde9a6	오늘 밤은 어때?		Self Citation
d5be7457aca8858f083c51d3acc51c2c9092e724b85835f669bd1ad72cb42204	다신 못 볼 줄 알았어.		Self Citation
d5ce6092969b1f9c46637c60e9da2ff258eda6a9a5f3916d26385560a2e4478a	돈이 필요해요.		Self Citation
d5d8a8970fdddc0bdbccdef5509c7660500d985914b4279d8849d9d3048cd240	재미있을 거야.		Self Citation
d5ff9349a84126d8a7cf6ee43e4e8e3c5dfabddba27f4004b96b3733a48a77ef	또 아파요?		Self Citation
d60d653194cf2af1d34af7be1878c96adad0d88134acb75c7ae7b4885eb3065f	기억해요?		Self Citation
d6413ab5b1197c11ea8f28974744c4b17661855e8d7df62c1b0a3e0ead127be9	초대해 줘서 고마워요.		Self Citation
d6765d6393e03ae04f089312377a23b4951547dcad0c2d2580a77f31d8928b08	나 여기 있어.		Self Citation
d6910a49495ea79798bd06c94b966fa228064e9aa1e7d717061d2fcc4e6de32f	멍청한 놈!		Self Citation
d6a30b0da2dc74e33c7973bc73ff2f33bfa0acf48f4eb23b457755c11174c89c	세상에!		Self Citation
d6a36d0836f72cc5c818437220536277c438fb8feafe29d119a8b14e1625a0da	위험부담이 너무 커요.		Self Citation
d6b6fd1df6a4037e8ece72d441a9470789049b0db4541c2df6fae66bb123d19f	오셨어요?		Self Citation
d6c76e64c953d492fbfc24c0ef0a75831fa31420b8f39b4e97e63d5d4fbd26c8	축하해요.		Self Citation
d6e8bae0ac30debce44baaa611251d61e3348c7172a4cd80c9fe2fe8effe124b	물어볼 게 있어요.		Self Citation
d71f3f4f01e3610ca02097d26988b902c6e97836049b8f95d82fa72a6a3e5023	말이 너무 많아.		Self Citation
d74a9042bc47c8d22bf4f9ef53a807c88022b9cfef1b71174486c53b186c7531	스파이더맨의 혈압이 떨어지고 있어.		Self Citation
d76f85c0989cf550748c6fc622a34cc3150c2c76fdb4c9f42db9239b35b049fa	나도 보고 싶었어.		Self Citation
d7904e431a7a29806906180e4746fa02b1672c1eeb3d67368660b51cbea376ee	잠시만 기다려 주십시오.		Self Citation
d79986ff9e5adc903ce0387a6cf304daf7fdb2578ef2250a22778cbc23bf147a	저리 꺼져!		Self Citation
d79b33819469a02f7f39b3f9e9b4a317a04a55d594cbb9bdbdbb3a15bfa083bd	나야.		Self Citation
d7b64091dfa11cf54934aacf0a65a0578bf0d85b6c8659ad793697ed00d7e848	제발 도와주세요.		Self Citation
d7bdbca60d4686f9942411a6586a10a7affc815879b851b0421b29e6127e8af8	잘 봐.		Self Citation
d7c20938394cbddd866f1e2da70fbb5c74976fb694f7c1034813412638df841a	가세요.		Self Citation
d7cace5c5bafdb34f87009db862b312228b1397f7ce823c5967385aec71e50f3	그 정도는 알 권리가 있다고 봐요.		Self Citation
d7cc89f608222551cea9a9ade8736779bc8bfc813632d2d1afe6387ed13e7ec1	네, 그러죠.		Self Citation
d7ccfb2f0a556ac7f3a917fe578b923f00f27bf75baaad32d73f75258d189954	그러니까.		Self Citation
d7ce8aa6911dd35dac6c927db114bc44296778ee4f917d777cabb01f3e23e472	이건 불공평해!		Self Citation
d7d6c9f94261e5d21a956a0ea06f9546fa84cb5fe39a447dfe353feb85065172	표정이 왜 그래?		Self Citation
d7f408bacd2a36d7f344c39a050d6e44d6e9c64d3b80aba2b225e285735eb976	그건 뭐야?		Self Citation
d7f908b47224dc625655f34d27e9d45850caa177f463edd4c87826da47686231	약속했잖아.		Self Citation
d800d1230a14785c9825b18d5e9e027f3e6b79183c4bc25b23d41766be65c22e	총 내려놔.		Self Citation
d81d159acea633859803b570bfeb6427b174690d26a2f2e7005e93a32a24c2fe	아주 좋아.		Self Citation
d83a0e564fc6381a3e7ff354b36792b30bfd2650627ea7434c68ddda1d2cc89a	안 괜찮아.		Self Citation
d844fd8b08d1149d66c0529b921984b82b25e0d7f27cd84ebf2e451b2e55838e	얼른 가자.		Self Citation
d84ec85d5b8e89ff7399b787898ca8330f9017664e44c2ebbf7a7074367094e3	메리 크리스마스!		Self Citation
d88ba2866895956caee3934374eb0d937c3068f11611e006ea79b9c16fa2a86e	끝이야?		Self Citation
d8a4e1112863928911e08e46e8c2f75422e7c207d19e43ca637b36b08ac7ea8b	보여줄 게 있어.		Self Citation
d8b47b650f58e580da1621a0aef2866814ea10124be54d2fa8089722c7b52be4	식사 시간이다.		Self Citation
d8dc29ebb65b5fcd6771066886cb76168a5e317f9de063ca218e3e86ee9241b7	뭐 하는 짓이야?		Self Citation
d8f27e1ca45f98370545937ff5bfe84616c0f9ebc2705f7656bc88f89f0d9661	도와줘요!		Self Citation
d90d2f6a5eec7620aa0146e3ba1d8827b6965a167267e31b0bf29de16fa0ed0f	당신의 열렬한 팬이랍니다.		Self Citation
d9276a390178f2f164c78323712ed1ad1f3c6b6b059ac1e9612d0f71bb40ca8e	알겠습니다.		Self Citation
d93c9536bc81bc03f20c4ae2008a78b01c8fea41bb68bb9c7eded395edeb0199	무슨 말씀이신지?		Self Citation
d94afe9454d525a9f0ee0ed0d47a2d54ac7eca15226ada9cb2357ae109c240a2	열쇠 가방에 넣었는데 당최 안 보이네.		Self Citation
d950bac2068317aa674e433c29735e31271ab0c2e34de0f7fad2ad6c48596098	아니예요?		Self Citation
d9522834788fd2f81586127bef0f1d705369beeb1324f13f00a41eb967d2063c	그래서요?		Self Citation
d95567ead3e7f5febda9aac0cc9c3b72b4d3950bce9192a33b73fb5ba2d0273e	봐봐!		Self Citation
d973463f082e14609dc99317580daeea59cd8dc83bbc21f492b598106dfaffd7	앞장서.		Self Citation
d9aaf5faa98f37b899912d74e024750f8447cc6270b96eddb942e8a50c0af141	뭐하시는 겁니까?		Self Citation
d9b437f15dee34bdc671c6c65baa9d1f0b1badad4daf528cdaa265315defe5d2	셋, 둘, 하나.		Self Citation
d9bf001fef42190931f5714ff40382a73b08165073350e144730d97d9f8fc6c7	와.		Self Citation
d9c2957a3a21b0efe040f4d048d82e9cdb3b70f1b3fc951cc3db0ac3eb691360	미치겠군.		Self Citation
d9cdc8d74dc7f079bc2e38c4961fd5d7440f76f31cd2a77676970ab40d2c6985	질투하지 마.		Self Citation
d9d0904e949760af06a2c3785bb27621cdb7eb3046eef25d87f64900948ea08f	만나뵙게 되어 영광입니다.		Self Citation
da0634ddf1130b3a41ea5a5d53acfa0d3ec0c1c0d5ecda2d939529908ad2d50c	무슨 일 있었어요?		Self Citation
da092a449d7a54edcf656de0cb2285030f1946602dbf2dbe393a3c81be4e0490	네, 그렇습니다.		Self Citation
da20b847788924095c5833f496d7983869b484f580d8fa10eb9f47b5035e7ee0	알겠다.		Self Citation
da46a62e66a51de9e4a32b8f2bf45f91641005535c7149f7aab736085601ba69	보여드릴게요.		Self Citation
da528830f6312ad573cc4b757991ad9809fd6027e534168589adee9235e821f8	잘 됐군요.		Self Citation
da549de1cd80b05a095b23588300e331e146f399d8b92c53494bfe2402886742	계속해.		Self Citation
da5ca645bc5be3d7fde6959757b6d8422895167f0e3573653206ea43440265fa	대단하네!		Self Citation
da6e59a6d7521bce5fc195e674c4b4d28bfdfeb82ca7c1b3a5577264a30c1e37	미쳤어요?		Self Citation
da83f9fde1a6a7549c1751756b38fc8254db6548129b00b9ed81c61535a75cca	오늘 태어나지 않을 거야.		Self Citation
daa2d3c16b2d03e2402b9c03e7969a9f3a5e77e678ddfd67176898ca1780aaad	알콜 중독이야.		Self Citation
dac5fb5425a7d7cf067efde6c55910af1adb8fef0cdf397e53a44394aec5e1f3	잘하셨어요.		Self Citation
dacd5e8c90278d040d82968837ac3ff09b888c6d0065078ef9f93c2fb5aba78a	잠깐만요.		Self Citation
db00229105e69e01ea8912cb61a667f3243a8fce9e4e0dce3765723442718a8c	이제 됐어요?		Self Citation
db0bdade933ad281641447c340bc09eedef4906839574e81813c0541d36a66c2	계속 가!		Self Citation
db0dcce2eb89cf90366d193a7a26c3d087978d05b2bec8039f33997817a7aa4d	축하한다.		Self Citation
db2d1ef99e5e729f721f92c0e6ea6cbe4b153796b3b2b2506083eeb597590b40	못하겠어.		Self Citation
db7583d09890e58495f2d5da6bb6052ef745f44b559ed69320422a12d3791b59	여름내내 수업이 있었어요.		Self Citation
db81bc71e16e236b263fd44ebfe149f6c443c400cb0198db21296632fdea3236	잘 가.		Self Citation
db8a34df78f7e1af4cfb1fc50dd715b9cf03ddb602dfd4e33e27653829dde0f2	그녀를 막을 유일한 사람은 나 뿐이다.		Self Citation
db8b8759fc67c423ab51c2fe2a6c3d2535664f113d321b8284ab50237f653a29	내 말 들려요?		Self Citation
db9550109532fa26cec16e5be760890c3d924c312f470bbf53c91bc3ef45ee0e	이쪽으로 오세요.		Self Citation
dba81def126edbf6cb0c5d147d0ddf3d787c5fbfa3940f0f64f0a2cf5ea83885	좋네요.		Self Citation
dbca5a44b4526fca760faf9ba92d3622b2c37abd1a7eb5949c6402eb127ce629	아무것도 보이지 않아.		Self Citation
dbe9c317d5511102dc0f3ecc66a59003630e0fe04e9fa4ea377d40dcbb210128	가야겠다.		Self Citation
dbf87ec1de8b5dc1fa6fb1755deeff55aeda04b62a9120df53d57ca8822311b4	모든 게 변했어.		Self Citation
dc0b2888603bb2c59f2e31dacb73333fcbc8370e27a18fbb22bf7fa92ac01125	뭘?		Self Citation
dc2d8a03b156f4f38a033ea0d337959864bc37e19bec1bd62f7a8ab402642388	십 분 남았습니다.		Self Citation
dc39c29530a590a95af1f78bf19f3c2ba88c89d4d3b39b67cb89a9ecef19d19c	멋지네요!		Self Citation
dc3ad46e49aa078519ad59102eb249b505b8fd0d804d16e90042a7a878705fca	하지 마요.		Self Citation
dc5b2807677c097ed59c525fa1b4e8b70a433ebb69c36ebdfedc90b7c54ff6e6	이따 봐.		Self Citation
dc60588d2b49443ecca588c5ec5f5753f1e84a76352374f3d86b81774f6b5ed1	다행이다!		Self Citation
dc63c350e02832184b8dbe7277a1b4c9be49ee93112ab8b2058501ceccfb3611	넌 거짓말쟁이야!		Self Citation
dc7744c691435851a57f5a490793d840421cc12b0d934cae13de6c240b59303a	문이 잠겼어요.		Self Citation
dc89539197e9088d8ca1143f2aa7ef93b442ad3aa20102482047a06c14bffdbd	제거했습니다.		Self Citation
dcafa4b4422dc1ac72e13137d03bc6a165d776b37dd684d4451e0c24c949eb55	망했다.		Self Citation
dcc247237ac2c9009f3ac11baa024a44780fce795237d274453a375ad735a81d	뭘요?		Self Citation
dcd7de7bebdca13ac03de32f4d4bc81e22430d531e56640249424b71ff8fd7e3	다른 방법이 없어.		Self Citation
dcd7fdcb411708214169dc57412519e11b61d0da218214561582e3cc2a033574	들려?		Self Citation
dcf71e078c21d00a713630256620f49a1f100d41c937e3580f9179d25ccae0e7	저기 봐.		Self Citation
dd202929a99deb9b6077161019e9ad07ce608b1ae0dd8befceb99c69ed542cb1	지루해?		Self Citation
dd39a4cd53481f563934171c66984f22fa7f62ee90b5719403518ef0dca193c3	커피 한잔 할래?		Self Citation
dd4a7eb2e03233ee23d4f063d28aba9452640724f9fbfad0090874106f06dc87	난 못해.		Self Citation
dd61a83a5ff165be973f1571518940d307fc4c064c436466ad1d101b7a445dd2	뭐하고 있어?		Self Citation
ddc7511461d00e7ff4059771342405a8d20785cfc9285202ae03ef16053275d6	호떡 먹고싶다.		Self Citation
dde3331499c59c254e2f0d6137410182d90bc1579727a37e1d37275b7d532a89	좋은 아침이에요.		Self Citation
de0f3ee5ffb498682bb7786da006a19fdb0e67978130fc3a9bd2509fbd08eead	보여줄 게 있어요.		Self Citation
de2f1033279ed3bb4f8ddf7ce761bde5c730f6a58b8046a7f7d07bb09875910b	흥미롭네요.		Self Citation
de43ad4011efe501b2981552ef5a6d65291493e5d906eb22ed9414ae51f37324	좋은 소식이 있습니다.		Self Citation
de7d7335714c486902a1fa01c5ae0d65a44516c212313d2ebd075676e206ef29	알았죠.		Self Citation
de87fc6db97d7519299beb46710eb0a7cb2562e7fb33dc198cc5e6a39a0d5371	아니거든.		Self Citation
de8c04c152c60374c5ea3769e5b73a489255faef382d52dc8baa70edd14f9404	왠지 알아?		Self Citation
deb25cddab7ededd9fe395c3dfc66b911570ce41b2a72982e5c5394b23ecfac6	괜찮아, 괜찮아.		Self Citation
dece4e5a8208ded2ce0ebc205d2b50bfe2f5062ed5ba67ae4166dd97bf9de760	데려와.		Self Citation
dee4d3ab419cbc05cd6e5c5c222212abf68620615f5402ff50aa5d243ad57d48	들어와서 구경하세요.		Self Citation
deee87c99fa52e87bb6e1bbe670c525bcbf0546a1d5489c1c87d48bc78bd3832	뒤로 물러서!		Self Citation
defbd4f7e6e383e998e9e0de071b8a8ba47eef35626c30e6261f8328f62501bd	비켜요.		Self Citation
df17a114669e01f0f28fba9ef373f33221d32c9f3ed8a48fad9990a0c44699f5	훌륭하군!		Self Citation
df3c8b1ea3333cb20a8a0707816bb099ff32182dfe06e15f765f72e4c9bdca2c	신부에게 키스하세요.		Self Citation
df4f6d9c786b89a959c81a0d335d4d4c988ab285b9995c7ed4135f41652c6466	믿음을 가져요.		Self Citation
df7e5c5ba52a1c212c403bbdb35cbaa59ab39cc5369c397ebbedff2e0ea0fc73	이제 당신 차례예요?		Self Citation
df846c0f7fa9267ac433a29e4211df0c76d143ae4e544bc789ddc6226906e2b3	숙여!		Self Citation
df90e52e83490c558ba00d19a0b5a28a46042fd9c51dcb9d4d1117134cb10cb9	그래, 맞아!		Self Citation
df94f01af79f394d0b2aea8795040082fbde57cb68753c4898a6c6a34220d63c	그렇소.		Self Citation
df9e8b8257c5f7ff2f49f473f7693aab863cd0812479d658cfc0195ec38d230d	행운을 빌어.		Self Citation
dff659405414495002fd83894cb4a77b2ad8f68878ef04386fc8924207f6489b	아직 안 끝났어.		Self Citation
e0107672c678e3a8f15c4db3233d786c7c51b175aa7f385d9beb84dbfd9db6d2	아직 멀었어?		Self Citation
e02db252979b9492f36b56220de71c33194e11ca4d4aa7718ba4550f80c5e127	달려!		Self Citation
e02ee01fe734afae54af7e6ce00ef9b730ab1760fcb376e27e4a77f00bdfa4a1	시작하자.		Self Citation
e03e8b1b27f4eea7097cbb4cced070e56e7d44a153fb241660e68372f4699852	우리가 이겼어.		Self Citation
e0adc7de14b226a65622c6a15b708ef5ea9bcdd04dc9eaad64063a73c78132f8	어디 가세요?		Self Citation
e0b601d33a227ec17c3dd394e5238b631206df03e74e7dfeba237e5ef8045a5f	실례했습니다.		Self Citation
e0c2709571a84b672e648c35f59ac145effc91ecabd6e75aab18040f9c1d56e0	자리에 앉으세요!		Self Citation
e0d5836c86b4cd2400993b7b8181ba79106d6ec6ff4513850a5000b1b05883cb	냉장고에 맥주 있어.		Self Citation
e0df7a2ba2d102ea6f56c250278291d148a152ddde0e953eaca17f04c4e97b79	영원히요?		Self Citation
e12d33a650b65b46496156d9672231717915fef42010b0e8e43edafc95672dfc	왜?		Self Citation
e13ebd019d8f87f78f9dcab0ecafb4439d29756b6aa8eb5a78a2117ec3bb95dd	손 내밀어.		Self Citation
e157c4c7f0b6cffe68d1baecdc4ce12177aff2d35156f06c5318e9fed6550e63	손님 오셨습니다.		Self Citation
e15a846d047dca6b33c7252bc9ecbe8d66e5e94df6c7511e26104b0193e66997	아니죠.		Self Citation
e15c7780eea9ee638d6ab3801bf6c0c21519505236db311f6f3d2b23c06fbd3e	바이바이!		Self Citation
e17249ed8c527a5cab01ab1a757c83be7cd09be26ecee4dd69ee5803771d0840	그럴지도.		Self Citation
e181a8c160808c9432a77bc681d30ce6bb326867713e9e37fdcab037cb291dc1	수술은 잘됐어요.		Self Citation
e19c82346da673afd195f3c2adf19d44ac1b4685d409d65e9f117f6c69d5908c	그녀를 사랑해.		Self Citation
e1acee22d8e8ca5680a61d807f4fbcd4139438ebb2be8aa177be7ecc2a6e41cd	다행이네.		Self Citation
e1cdeab631b0a2585cb53b91a3dd93373e310e1c15723a2550715405ec5455c5	방금 들었어?		Self Citation
e1d44b9dd117c2112f79372dd49578bb136fb187e37b0a00112562118a46a503	왜 이렇게 늦었어?		Self Citation
e1dff1e0c6bb1907d766572ce6cac6424fdb9b21f90ed771eab9ba0492e3d569	그러지 마요.		Self Citation
e1e5ecf33581df85187f8e5727c13c1cfe93e9623975c1174047d3b4fb5c1b04	내 딸 어디 있어?		Self Citation
e202b3c102ab594e682a8fc4c26a75c8067996ad6ffb913f382da7163b92de69	힘들지 않아요.		Self Citation
e20639529dddbadbaaffff018e5185ef7a95cb5994d946d5932cf796df228435	반가워요.		Self Citation
